pair_string,count
"B001EQ522A,B008RWUHA6",2
"B003OB0JP8,B008RWUHA6",2
"B000GG0BM0,B000I1OLT2",2
"B001ONVON4,B005BYP7RG",2
"B000QUTRLW,B004FEN3GK",2
"B0029O0V40,B005SLOFTI",2
"B005CUU25G,B007JXVR76",2
"B0009YG50G,B008O3G2GG",2
"B00008MOIF,B005CUU23S",2
"B0012W1TQE,B003VXFK3U",2
"B001ET5Y1G,B004ZIER34",2
"B000J41TB6,B0012XBD7I",2
"B003D4MYLS,B007OXJK3Y",2
"B00024D9X4,B000UBJL4U",2
"B000MT1QBG,B007I7Z3Z0",2
"B000HDONP8,B001EO5Q64",2
"B002XGFUTU,B007M832YY",2
"B002OKY0BY,B003VXHGDM",2
"B000OZFECU,B003TC7WN4",2
"B003DNL9RY,B008JKSJJ2",2
"B002ATEZJG,B002JGBC96",2
"B000EF3FR6,B006BXV130",2
"B002ULFSXQ,B0061IUIDY",2
"B000V1JVBC,B001E52XGO",2
"B000EIZ8FA,B006MONQMC",2
"B001HWWL6Q,B006N3HY48",2
"B001OCBT3U,B002FS8T5S",2
"B001BCVY4W,B003YK72LS",2
"B004OQ257M,B006GA666U",2
"B000LKUAKY,B001JG537O",2
"B002EDGYN8,B004QBI6GE",2
"B00469PHX6,B0058AMYTC",2
"B001PICX42,B00271OPVU",2
"B000YHLS8W,B008JKTH2A",2
"B001M1YYLW,B008JKSJJ2",2
"B003V8Y5F4,B0058AMY10",2
"B000CNB4LE,B0018KLPFK",2
"B000CQIDJM,B000F4J76E",2
"B001BCVY4W,B001E4S7WE",2
"B001BCVY4W,B002DHTWNO",2
"B001AIXKV2,B001BCVY4W",2
"B001BCXTGS,B001UB0SPU",2
"B001BDDT8K,B001SIY414",2
"B001BDDT8K,B001CD0YWS",2
"B002UX1TY6,B002V0HG1S",2
"B001SAXPEO,B003FO2DDA",2
"B000FA6GY4,B006N3IG4K",2
"B001RVFERK,B003P02EX8",2
"B001E96JZG,B002ZJTX16",2
"B000BTBR1Q,B001AHFVHO",2
"B001E6KBJ4,B002EDIJCM",2
"B000ENUC3S,B003VMUILA",2
"B000MDCDJ6,B007M83302",2
"B000EZOP02,B000EZQTD8",2
"B000ODH4BG,B002DHMX3A",2
"B000ODH4BG,B007JAU8JC",2
"B000KEVF3M,B002LANN56",2
"B001AHFVHO,B0025ULYKI",2
"B001E5E3UI,B004MO6NI8",2
"B007XJ53QW,B008ADQWKQ",2
"B000EBKS9S,B000H0ZJHW",2
"B004X3VRLG,B007RTR8UC",2
"B001P3PR5Y,B002T0GXNC",2
"B004OV6X6Q,B005A1LINC",2
"B002YR7B7C,B002YR7BEK",2
"B000FYVKRS,B0015OMKVM",2
"B000E8WIAS,B0018QBX6K",2
"B000UPALKO,B008ATDIDE",2
"B00032A4X8,B001E6GLPW",2
"B00124YOFU,B001O023FK",2
"B000633ZHG,B001ELL4F4",2
"B0026LFGT6,B006N3I0DM",2
"B0009X63VS,B0026LFGT6",2
"B000UUWECC,B001P22GHC",2
"B0034EFIYC,B006WYSFZK",2
"B000KV7ZGQ,B0090X8IPM",2
"B0054TWQ2C,B005BPVA08",2
"B000HDI5O8,B000HDK0D2",2
"B000LBN8YS,B002CJAT6W",2
"B000WFPJIG,B003R0LKSG",2
"B0008IV4W2,B0061IUIDY",2
"B000GBTLOE,B0017TONPG",2
"B0040PSVDY,B005IW4WFY",2
"B003OB0JP8,B0061IUIDY",2
"B0009F3SBY,B000I4DG18",2
"B000G6MBUA,B002UKTQA8",2
"B000CR41KQ,B00866AM2G",2
"B000FYVKVE,B000FYYOS0",2
"B000QUTRLW,B007RTR9G0",2
"B0029O0V40,B004RGU1UC",2
"B000634D0O,B0029O0V40",2
"B002CJAS86,B002CJCEMY",2
"B000EQYWSQ,B0018KLPFK",2
"B000EMM95S,B0019FGRJI",2
"B0030HO67I,B0030YOJIW",2
"B0002PSOJW,B002LANN56",2
"B000ER3E1Q,B00622CYVI",2
"B0012KIB8K,B005GIF5VU",2
"B001O8KR4Q,B007I7YZJK",2
"B0001M11NC,B0001M11NM",2
"B001STPJJO,B004M0J2GW",2
"B000E67206,B006N3IG4K",2
"B000MRTSB8,B003VXHGPK",2
"B003NRRRPS,B006N3IE6A",2
"B000MRTSB8,B003TC7WN4",2
"B005VOONM6,B007PA32L2",2
"B001BDDTB2,B001P3NU4E",2
"B001I8EVZI,B0041NYV8E",2
"B000EM6PG2,B005SPQENY",2
"B000N30EC8,B004IJJQK4",2
"B001Q9EGFY,B005HG9ESG",2
"B000Q5X876,B005NVU5BK",2
"B0018KR8V0,B001EO5SBW",2
"B000FAMUVM,B008JKTH2A",2
"B000CQIDJM,B006Q7YG56",2
"B000MXGMJI,B003ZN534C",2
"B001BDDTB2,B001CC734G",2
"B0000VLTZY,B001LGGH54",2
"B004ZIER34,B005DM3N2M",2
"B0013NUGDE,B0014WYXQK",2
"B000V1D19A,B001LGGH54",2
"B000GW0UGG,B00248EE4O",2
"B005A1LJ04,B0083QJU5O",2
"B001M0A6LA,B007I7YZJK",2
"B005ER1GPC,B006HYLW32",2
"B002IEVJRY,B008CTBK7S",2
"B000EZMRPM,B000EZOP02",2
"B000EOXQS0,B0034KP00S",2
"B000ODH4BG,B0034KN29O",2
"B000E63LBU,B000G18NO8",2
"B002QWP8H0,B005HG9ESG",2
"B00474OR8G,B0061IUKDM",2
"B004XWDPDA,B008ADR2HI",2
"B0018RYBZ4,B002IEZJMA",2
"B0005XP6J2,B000KOQHZI",2
"B001P3NU30,B003YV46WK",2
"B001P3NU3U,B001P3PR5Y",2
"B000ETXO3M,B002T0IHPO",2
"B000HTJH58,B006R20KR8",2
"B000MXJR40,B001E5116C",2
"B001S8TQXU,B003FDC2I2",2
"B00248EE4O,B005V9UG18",2
"B000I5IS2E,B001GQ3E3C",2
"B000F9Z29U,B004X8TK9W",2
"B0026LFGT6,B006N3IG4K",2
"B001ELL4F4,B004342XH2",2
"B000E63LP6,B006VRTQZG",2
"B004M63EI8,B005EF0I0I",2
"B0026LFHFY,B002SJUN2G",2
"B0026LFHFY,B004VLVFFI",2
"B005IW4WFY,B007TGO1TY",2
"B000H0ZJIG,B0012NUVN0",2
"B00106TG9Y,B0038M4DZ0",2
"B000DZDJ0K,B000EDI0X2",2
"B0034EDMLI,B00472I5A4",2
"B004DOXI9O,B006Q7YG56",2
"B001RVFDOO,B006N08SPA",2
"B000HEA95K,B0021L8XT6",2
"B0001CXUEK,B000I1OLT2",2
"B001AWBL5U,B001SIY3O2",2
"B002IEZJMA,B003HKY4R0",2
"B000E46GGO,B000MFJLZS",2
"B000G6O2QG,B000NU4VSO",2
"B001SAXPEO,B0032GHHRS",2
"B003UORZJM,B005GBIXZM",2
"B001PICX42,B005GYULZY",2
"B004IN4LXC,B005GBIXZM",2
"B0009JUQ0Q,B005GYULZY",2
"B0012KIB8K,B002CJASQ8",2
"B001RVFEP2,B002QZAPKC",2
"B007OXJJPI,B0089SPDUW",2
"B003WFNW32,B005A1LINC",2
"B0029NTQ1K,B002LSI1SC",2
"B003VXHGPK,B007PXI6CO",2
"B003VXHGDM,B004ECNAWU",2
"B000OZFECU,B004JRO1S2",2
"B003VXHGE6,B00907QQ5C",2
"B004FGWU9O,B005GYBI1A",2
"B0029JHVSE,B006N3IE6A",2
"B000AAJQQO,B003GTR8IO",2
"B003Z6ZGZU,B005VOONKI",2
"B001BDDT8K,B001P3NU4E",2
"B000LKXQCS,B001JG537O",2
"B00469PHX6,B0058AMY5G",2
"B000JFGHHQ,B003TNANSO",2
"B001NJGA7Y,B0078Y6CN0",2
"B00164X9SE,B008GRIB0A",2
"B000LQORES,B008JKU2CO",2
"B000CQC05K,B002IEZJMA",2
"B000CQC050,B000GJ4PZG",2
"B000MRTSB8,B001M0A6C4",2
"B000GJ4PZG,B000MRTSB8",2
"B0018039P4,B001BCVY9W",2
"B0002X8HOQ,B002TDYKW0",2
"B001FB69SU,B0058AMYTC",2
"B000VK8AVK,B005HGOIQ4",2
"B000CDN17O,B004X2NQVG",2
"B001AHL6CI,B001EO5UVK",2
"B0016PC4TS,B001E4Q5GO",2
"B000QSON4K,B002NHYQAS",2
"B000VI3JCC,B006HYLW32",2
"B000EMQFY4,B005GTWCTM",2
"B0007LXU9A,B0076YVPD4",2
"B0025ULYKI,B0058AMY74",2
"B001E5E3UI,B004E4EBMG",2
"B000EBMW9M,B000H0ZJIG",2
"B0013BTP9C,B001P3PR5Y",2
"B0026KPDG8,B00292BM7C",2
"B000VISCVU,B006N3I84I",2
"B001396HQS,B0041NYV8E",2
"B004M63EI8,B004X3VRLG",2
"B004DN7MI8,B004L173WC",2
"B0026LINFK,B004VEKUKG",2
"B004VEKUKG,B006VRTQW4",2
"B0029K5FYK,B004DN7MI8",2
"B004I3UJL0,B004I3VXJC",2
"B0012XBD7I,B0034EDMLI",2
"B000YSTGGW,B001OCKIP0",2
"B000WFGOX0,B002CJAOMG",2
"B001RVFEP2,B003D4MYLS",2
"B002CJAQ8S,B002CJG1YQ",2
"B000GF0JEQ,B005IW4WFY",2
"B000KEPBBY,B001E5E10K",2
"B001OCKIBY,B004HOLD4W",2
"B0007LXU0O,B002IEVJRY",2
"B001QEB3E6,B0029O0V40",2
"B001VJ5AX6,B0029O0V40",2
"B001VJ1EW2,B005CUU25G",2
"B000634D0Y,B008O3G25W",2
"B001CT7YKM,B008O3G2GG",2
"B00283LQI2,B005CUU23S",2
"B0006345MA,B008O3G2K2",2
"B001QEB3D2,B005CUU23S",2
"B0000BXJO8,B008O3G2GG",2
"B005GBIXZM,B005J8U6P2",2
"B000J41TB6,B0058AMY5G",2
"B003V3CWBI,B0061IUIDY",2
"B000NGQ9VK,B004E4HUMY",2
"B000ER6YO0,B001O2HB5U",2
"B003UE3LNG,B007I7Z3Z0",2
"B006N3IG4K,B008O3G2K2",2
"B001GVIUKE,B006N3IG4K",2
"B008FHUFAU,B008O3G25W",2
"B003VXHGE6,B007PXI6CO",2
"B003ZT25P6,B005VOOM5E",2
"B007RTR89S,B008JKTTUA",2
"B003B3OOPA,B008BLFJXI",2
"B004MO6NI8,B005VOOJL6",2
"B000Q5X8DK,B005NVU5BK",2
"B002NHYQAS,B007RTR89S",2
"B0045Z6K50,B007TJGZ5E",2
"B001E5DZHK,B008GRIB0A",2
"B000FFXN2C,B00395DVQS",2
"B000EDGB2E,B001D0DMMY",2
"B000EDGBA6,B001D09KAM",2
"B0005YMACM,B0070SGNS8",2
"B0002NYO70,B000OUV6P4",2
"B000OSOMDO,B003ZN534C",2
"B002AR14WO,B005VUILWI",2
"B00110FN28,B001BCXTGS",2
"B002R8SLUY,B004CYLW7A",2
"B000Q5X876,B002R8J7YS",2
"B0015MY6PC,B002R8UANK",2
"B001BOTAP0,B001BOTAQO",2
"B000W5P0RQ,B0019Z93VW",2
"B000W5P0RQ,B002TDYKW0",2
"B005M16TGQ,B007RTR8T8",2
"B000ESJR2A,B0016JJEFG",2
"B003BJZMSM,B003V8Y7DE",2
"B007ECI2FC,B009HX4RBO",2
"B000EMQFY4,B004728MI4",2
"B0054TWQ2C,B006BXV130",2
"B000V1D19A,B007M832YY",2
"B003ZT61E2,B005BPVE90",2
"B000V1HG6E,B0026WL126",2
"7310172101,B003A23HZK",2
"B003ZT61E2,B005BPVB9S",2
"B006DQZ064,B0090X8IPM",2
"B000EZSFX0,B000EZSFY4",2
"B000EZOP0C,B000EZQTEW",2
"B001EQ5ERI,B002NHYQAS",2
"B000G6RYOI,B001BM3C4M",2
"B000EOXQS0,B0049Z9ANU",2
"B0038A5QCQ,B005GYULZY",2
"B007XJ53NK,B008ADQWO2",2
"B001D0IZBM,B001LG945O",2
"B001D0GV90,B005VOONKI",2
"B0037B22R8,B003VXHGDM",2
"B000NMCOYK,B004E4EBMG",2
"B000VVT9IC,B00448JJLA",2
"B0012KB4M0,B002T0NWKE",2
"B0013BTP9C,B001P3NU44",2
"B000MGWEZQ,B0017WG1J4",2
"B000084ETV,B002LANN56",2
"B0000CFN0Y,B002LANN56",2
"B000E1694G,B000E1695A",2
"B005K4Q37A,B007TJGY4Q",2
"B004R8J8EK,B006VRTQZG",2
"B000VK6TGI,B006N3I84I",2
"B00474J3S0,B004FGUYWY",2
"B002Z9EQPO,B003MWGSKY",2
"B004OQ257C,B007RTR8AM",2
"B004I3VXJC,B004I3ZIF2",2
"B000WFRYWU,B002CJAT6W",2
"B000KEPBBY,B003NUYBV8",2
"B00472I5A4,B004YGQPAK",2
"B004VG359M,B004VG35FG",2
"B000EXMP74,B0014X5O1C",2
"B000E65OQA,B0058AMY5G",2
"B0029O0V40,B002ZH4EXU",2
"B000QSKB7S,B0029O0V40",2
"B0012KB4D4,B008O3G25W",2
"B005OU6UKA,B005OU6UM8",2
"B003UOX5LE,B008O3G2K2",2
"B003UOX5LE,B005GYULZY",2
"B0029NV9EC,B004RGUA2Q",2
"B0001ES9F8,B001PNXO3G",2
"B0041CD2PS,B005VOONM6",2
"B0037QPRQ6,B007I7Z3Z0",2
"B000EVMNNC,B003D4IYSU",2
"B003VXHGE6,B005CUU23S",2
"B003VXHGE6,B008O3G2GG",2
"B002TN02NG,B003VXL0V6",2
"B0018Q1O3W,B002AQ0OW6",2
"B003DNL9U6,B008JKU2CO",2
"B000EIZ8FA,B000VMDB7Q",2
"B007B9GTDA,B007B9GTE4",2
"B0001K5KXG,B001VJ0B0I",2
"B000KJVIOI,B001E6KBJ4",2
"B001652NBM,B008GRIB0A",2
"B001652NBM,B001D09KAM",2
"B000EDGB2E,B00817GPWQ",2
"B000EDGB2E,B008JKTTUA",2
"B000E3FKYO,B0039556K2",2
"B000CQID2Y,B005HG9ERW",2
"B000634IC2,B004FEN3GK",2
"B000E63LME,B003GTR8IO",2
"B001BCVY4W,B001UB0SPU",2
"B000BYM4WM,B000SQLQ0Y",2
"B0002XAFTG,B002LNVKYY",2
"B000FWAWVA,B001E50WDA",2
"B001GZ7SP8,B004SEUA40",2
"B000CQG8M6,B001CGTN1I",2
"B001BDDTB2,B004MTV2GQ",2
"B003ZT61E2,B006WYSFZK",2
"B005NVU64Q,B006BXUY2Y",2
"B001E6KBJ4,B006BXV14E",2
"B0013NUGDE,B001ECVGKG",2
"B004P4POZ8,B007M832YY",2
"B000EZMRR0,B000EZSFVW",2
"B005GX00BK,B0078Y6OX8",2
"B000EMW5N4,B005VOONM6",2
"B001E53TMQ,B005VOONGM",2
"B005QRPGVA,B007RTR898",2
"B0006VB3SG,B003561V40",2
"B002ANA68G,B002LANN56",2
"B00292BM7C,B006HYLW32",2
"B001R6HC2A,B002B1MUF4",2
"B001EYUE5M,B003YUW7EK",2
"B000673RAC,B000F4J73W",2
"B003FDG4K4,B003XDH6M6",2
"B0092VQ76Y,B0092VQ86I",2
"B0026LFEXY,B006N3IG4K",2
"B003VD8DSO,B006N3I84I",2
"B0043OX4DY,B004M62D5S",2
"B000VK8HCW,B0026LINFK",2
"B0026LFEXY,B002SJUN2G",2
"B000CD9P88,B0026LFEXY",2
"B001ELL68Y,B003VXHGE6",2
"B004FEJ968,B005QRPH3M",2
"B000EVG8J2,B004GW6O9E",2
"B0002TJB04,B0051VFG70",2
"B001EQ5GX0,B007JFMH8M",2
"B001EO6D1Q,B008RWUKXK",2
"B001EO5RF4,B005IW4WFY",2
"B002OKY0BY,B005IW4WFY",2
"B002OKY0BY,B008RWUHA6",2
"B000EUF9E8,B000FYVKVE",2
"B000M5SHSK,B0029O0V40",2
"B004HZI3GW,B005GYULZY",2
"B0031VBIDI,B003KYIW6W",2
"B005K4Q34S,B007PA32KI",2
"B0031U9UZC,B006Z9W4X6",2
"B001SAXPEO,B003KLT05C",2
"B0014X5O1C,B003ZT61E2",2
"B001E8DHPW,B0061IUIDY",2
"B0043H4P0W,B007I7Z3Z0",2
"B001VNP0Y6,B001VNP4A6",2
"B0000GH6S8,B001OCKIBY",2
"B002TSA91Q,B007JFMIWW",2
"B000FFPXDO,B0017U7TFG",2
"B00004CXX9,B005IW4WFY",2
"B004R8L71W,B005K4Q1VI",2
"B002EDGYN8,B004P6ITR6",2
"B000FFVYF0,B0078Y6OX8",2
"B0039556K2,B00473X468",2
"B003ZXJHQC,B008JKU2CO",2
"B001E4S8GO,B00395DVQS",2
"B000EZSFX0,B004HOLD4W",2
"B002IEZJMA,B003QDRJXY",2
"B000CQG87Q,B005HG9ET0",2
"B0012BUR8Q,B005HG9ET0",2
"B001L4YYYC,B0029NVJNI",2
"B000V9WSLY,B003VXFK44",2
"B000E18CS2,B001EO5ZGU",2
"B001BCVY4W,B001JU81ZG",2
"B000EMK4GY,B001LGGH2C",2
"B0002DGRZC,B0019Z93VW",2
"B001E95KLK,B005HG9ERW",2
"B0012XBD7I,B003FO2DDA",2
"B001EO6E0Q,B002TMV3CG",2
"B001EO5Y8Y,B006VRTQZG",2
"B000UOF0YW,B001M23WG4",2
"B000GW0UGG,B001AHJ2FQ",2
"B001ELL9GI,B002TMV3E4",2
"B000LKVL16,B000OQ4A3S",2
"B000JGLE0K,B001RVFEP2",2
"B000EZMRP2,B000EZMRQ6",2
"B000ODH4BG,B004BKR2V0",2
"B001HTG6FQ,B0034KN29O",2
"B0012KB4M0,B002T0IHJ0",2
"B001HN5Z4K,B001QEEXCK",2
"B0000CFN0Y,B0047CND5G",2
"B000LKXCD6,B001AHJ2FQ",2
"B000GG0BNY,B007I7YZJK",2
"B000VK8HCW,B001ELL512",2
"B000UD2COE,B001ELL4F4",2
"B001ELL68Y,B0026LFGT6",2
"B000BF3AII,B004JRMG98",2
"B001ET5Y4I,B001ET5Y52",2
"B002TMV3CG,B008GRONV6",2
"B002CJAT6W,B003VIWN1W",2
"B000H7F5J2,B003QNJYXM",2
"B004CYLW7A,B008J1HO4C",2
"B000S89GGI,B0021L8XT6",2
"B0061IUIDY,B0096EZHM2",2
"B001DDBL10,B008RWUKXK",2
"B0061IUIDY,B00882BVGE",2
"B000FFLXPG,B000FFRY3G",2
"B000EHP62G,B001OCKIBY",2
"B000I1OLT2,B0012KIBP8",2
"B001OCKI5U,B006WYSFZK",2
"B000NBQUNW,B004FEN3GK",2
"B00511MKR4,B005CUU25G",2
"B001PILV5E,B008O3G2K2",2
"B000QV2GNW,B003VXHGPK",2
"B001SB0FXC,B0061IUIDY",2
"B004OLKF60,B0051COPH6",2
"B001ONVOC0,B007PA33KM",2
"B000FFQ23Y,B000HDKZKU",2
"B001Q9EGFY,B005HG9ERW",2
"B00469PHX6,B004728MI4",2
"B001SAXPEO,B00469PHX6",2
"B000FAMUVM,B0078Y6OX8",2
"B001EO5ZAG,B00817GPWQ",2
"B001D0DMME,B002QGK2V8",2
"B00164X9SE,B00395DVQS",2
"B000CQBZQK,B006Q7YG24",2
"B000CQG8M6,B006Q7YG2O",2
"B001E50TJC,B001EQ4PS2",2
"B000V992TU,B004BKLHOS",2
"B000E671X4,B004BKLHOS",2
"B000O9NG2Q,B001BDDTB2",2
"B007ECI2FC,B008S5KZWM",2
"B001P3NU4O,B007I7YZJK",2
"B0076MLL12,B007OXJMD2",2
"B000FBQ5GW,B001GCVLVI",2
"B0012LAFG0,B007I7YZJK",2
"B004R8FKO2,B007RTR9FQ",2
"B001ECVGKG,B0026KPDG8",2
"B000EZOP16,B000EZOP1G",2
"B001EO60Q4,B003OCCR8Y",2
"B000Q5X8DK,B002QWHJOU",2
"B000H2405M,B003D4F1QS",2
"B008ADQOL8,B008ADQWKQ",2
"B001P3NU44,B002T0KDNI",2
"B000FD78R0,B0014GZDH4",2
"B000F9Z1YG,B0047CND5G",2
"B000UOF0YW,B0018KLPFK",2
"B000H0ZJHW,B00141OVJA",2
"B003QU2LYY,B0085E7B8W",2
"B000FYVKRS,B007ZZTQ6W",2
"B000CONM86,B001GQ3E3C",2
"B002AQP5MK,B003DIOTX0",2
"B000VK339Y,B008FHUS3O",2
"B000VKADQK,B004M62D5S",2
"B0026LINFK,B002ZWXT04",2
"B0026LINFK,B003Y5LGMY",2
"B000GQ80TQ,B000JOE224",2
"B002Z9EQPO,B003MWCXEE",2
"B000H0ZJHW,B004BZSAZM",2
"B000WFSKK0,B001EQ4SHK",2
"B000261NZ8,B003VIWN1W",2
"B00106HODE,B001AS1A4Q",2
"B001ACMCLM,B001ACMCNA",2
"B003Z7VYXW,B005IW4WFY",2
"B002YJC90O,B0061IUIDY",2
"B001PMC3LQ,B00866AM2G",2
"B0042395CA,B008O3G25W",2
"B0029O0V40,B004T39IHK",2
"B001QEF4RS,B008O3G25W",2
"B001PILV5E,B008O3G25W",2
"B001OQXEHK,B005CUU23S",2
"B000QSKB7S,B005GYULZY",2
"B000QSLUEG,B005GBIXZM",2
"B0009YL2R2,B0029NV9EC",2
"B000MBTFKS,B005GBIXZM",2
"B002CJCEMY,B002CJG1YQ",2
"B001H0FI22,B001OCKIBY",2
"B0026KPDG8,B002QZAPKC",2
"B001E95KRE,B002IEZJMA",2
"B0033HPPIO,B003D4MW38",2
"B000NGQ9VK,B004E4EBMG",2
"B005GIF5UQ,B007I7Z3Z0",2
"B0029NVJNI,B007I7Z3Z0",2
"B003ZT25P6,B005VOOKS8",2
"B001D0DMMY,B002HFRAF4",2
"B000LKTBDQ,B005SPQENY",2
"B004DBT12A,B008K9TJDM",2
"B000FSH3MA,B005OVPKCI",2
"B001BDDTB2,B004IJFZ54",2
"B00474OR8G,B007PA32L2",2
"B004YV7RK2,B0078Y6OX8",2
"B001E5DZHK,B00817GPWQ",2
"B000FA393U,B003TNANSO",2
"B00395DVQS,B00473X468",2
"B000FAMUVM,B001D0DMME",2
"B0005YMACM,B008AV5HLS",2
"B000CQC04Q,B000V992TU",2
"B002HFQUX2,B003D4IYSU",2
"B002HFQUX2,B005HG9ESG",2
"B000CQG89Y,B006MONQMC",2
"B0050NTYXG,B006W5WAL4",2
"B001BCXTGS,B002OFUBJO",2
"B0018KNGDY,B002NHYQAS",2
"B000JZYM8W,B0040K41MY",2
"B000E5C6YE,B000MF9SLU",2
"B0019Z93VW,B002LNZ7J8",2
"B000FIZVYW,B006WYSFZK",2
"B000EVQWKW,B000EVT06K",2
"B003ZT61E2,B0058AMY74",2
"B000FA1HA2,B003VXHGPK",2
"B0061UQ6ME,B006N3I1HM",2
"B001M0A6LA,B007I7Z3Z0",2
"B001E5E1WS,B0076YVPD4",2
"B000ODH4BG,B001HTG6FQ",2
"B000F3VB82,B004JRKEH4",2
"B008ADQWO2,B008ADR2G4",2
"B007XJ53QW,B008ADQOL8",2
"B0007A0AQW,B00141QX32",2
"B00292BM7W,B007M83302",2
"B001D0GVAO,B009RB4GO4",2
"B000MXHQQ6,B001E5116C",2
"B001AHJ2FQ,B003FDG4K4",2
"B00158Q2OY,B005V9UG18",2
"B004M62D5S,B004X3VRLG",2
"B001ELL4F4,B004L173WC",2
"B001ELL512,B004L173WC",2
"B0026LFHFY,B003Y5LGMY",2
"B000VK6TGI,B008FHUCNU",2
"B000HQNBSU,B006VRTQZG",2
"B000WFPJIG,B006Q7YG56",2
"B000WFM9QQ,B0052DH4QS",2
"B000WFRYWU,B001P3PR54",2
"B0002NVLLC,B003QNLUTI",2
"B0029XDZDK,B0060JNAE8",2
"B000LKVD5U,B004YGQPAK",2
"B000I1OLT2,B00351JX8G",2
"B000CQC08C,B003ZT25HO",2
"B0009XQSAY,B000FL08B0",2
"B000FL08B0,B008J1HO4C",2
"B001E5E060,B004E4HUMY",2
"B004T39IHK,B008O3G2K2",2
"B005CUU23S,B005OU6UGE",2
"B000MBO4KY,B005CUU23S",2
"B001E5E0D8,B001EO5QW8",2
"B000UFZUY6,B000UFZUYG",2
"B000J41TB6,B00472I5A4",2
"B003EM7J9Q,B004JRO1S2",2
"B001BM399U,B00622CYVI",2
"B000TZ1S2A,B007I7YZJK",2
"B002LANN56,B004OLILAW",2
"B0002DGRZC,B0009YJ4CW",2
"B000EMQFY4,B003CK2BQG",2
"B001E6KBJ4,B005VOONM6",2
"B000EMQFY4,B005VOOQHS",2
"B004CYLW7A,B004XY14JU",2
"B001CD1VI4,B0040K41MY",2
"B000Q71L50,B001BCVY4W",2
"B002EDIJCM,B004P6ITR6",2
"B000H7F78Q,B008GRIB0A",2
"B001D0DMMY,B002QGK2V8",2
"B00271OPVU,B008JKSJJ2",2
"B000KEPBCS,B004T80BYE",2
"B002HFQUX2,B003D4MYLS",2
"B0031UBVX6,B0045XE32E",2
"B0002XAFTG,B002YFZ5ZY",2
"B0002DGRSY,B002TDYKW0",2
"B000HDMUQ2,B002PB0RBO",2
"B005XB5K0G,B006N3I1HM",2
"B001ACNWUC,B001ACNWY8",2
"B000YSRK7E,B005BPVE90",2
"B004XY14JU,B005OVPK9G",2
"B000TYODZU,B003EML8PM",2
"B000EZMRP2,B000EZSFY4",2
"B000EZQTEW,B000EZSFY4",2
"B000ODH4BG,B001TH4C2A",2
"B001LGGH40,B002QWHJOU",2
"B000V17MLS,B007RTR8UC",2
"B001D0IZBM,B004T3QMD8",2
"B001VJ0B0I,B003IUJ3PW",2
"B001P3NU3U,B003561V40",2
"B000ETXO3M,B0013BTP9C",2
"B001OCKIP0,B002ANA68G",2
"B004QKPCYE,B006BXV14E",2
"B0054I4LTO,B005QRPGVA",2
"B000AQJRWG,B0012XBDH8",2
"B000EMK4FA,B0032GREV2",2
"B0026LFEXY,B005HGAUZM",2
"B001ELL68Y,B006GA666U",2
"B001PMC3PM,B008FHUCNU",2
"B004DIR3TQ,B005HUVJ0I",2
"B000633ZFS,B0009YSD6U",2
"B0038M4DZ0,B003M5VM8O",2
"B0040K41MY,B005BPVCVU",2
"B000261NZ8,B000WFKGR0",2
"B00305196Q,B0082P9C7M",2
"B000FDQV00,B001EO5XHG",2
"B001ACMCLM,B001ACMCNU",2
"B000H23YZE,B008RWUKXK",2
"B0001CXRKM,B00028QDMY",2
"B001OCKIBY,B004HOOZEW",2
"B0009XQSAY,B0058AMY10",2
"B000MFJLZS,B000NU8H0C",2
"B000WHPNI0,B002IEVJRY",2
"B000G6MBUA,B001E5E074",2
"B000LKVD5U,B001OCKI5U",2
"B0029O0V40,B002CJG182",2
"B0009JRUT6,B008O3G25W",2
"B001CT7YKM,B008O3G2K2",2
"B000BOS3E0,B005GYULZY",2
"B000MBTFKS,B008O3G2GG",2
"B004R8J8E0,B00503DOWS",2
"B0009PAIKI,B002LANN56",2
"B0002PSOJW,B0016BWB2M",2
"B001FSJCPK,B004E4CCSQ",2
"B004XWDPVC,B007HP6ZDM",2
"B002S1PX3I,B007I7YZJK",2
"B004OEDEPQ,B007I7YZJK",2
"B000CQE3NM,B0012BZGGY",2
"B003TC7WN4,B008O3G25W",2
"B000OZFECU,B003VXL0V6",2
"B004FGWU9O,B00907QQ5C",2
"B003ZT25P6,B005VOONKI",2
"B003ZT25P6,B005VOOM4A",2
"B001TLY7A8,B003G0APGK",2
"B001D09KAM,B002HFRAF4",2
"B004R8L71W,B0076YVPKC",2
"B004X3VRLG,B007PA33NY",2
"B002EDIJX6,B004P7R9Z8",2
"B001EO5Y7K,B002LANN56",2
"B006N3I5N2,B007TJGZ0Y",2
"B003JA5KLM,B005HUVI0E",2
"B000FFVYF0,B00395570G",2
"B000JFGHHQ,B008JKTTUA",2
"B000F8J2KG,B0039556K2",2
"B000F9Z1YG,B008JKTH2A",2
"B000CQIDJM,B006Q7YG2O",2
"B006Y0QIOM,B007RTSPEU",2
"B003VZ7W52,B006BXUVPY",2
"B003D4MYLS,B005SPQENY",2
"B000CQC05K,B002HFQUX2",2
"B00099XLVW,B001BCXTGS",2
"B000MTM0WK,B001BCVY4W",2
"B001O2F64I,B005GWT3Q4",2
"B000CQBZQK,B001CGTN1I",2
"B000CQG8M6,B001E5E3EE",2
"B004867T24,B0054TWQ2C",2
"B000261O02,B0007A0AQM",2
